,Rainfall_Monteporzio,Rainfall_Velletri,Depth_to_Groundwater_Pozzo_1,Depth_to_Groundwater_Pozzo_2,Depth_to_Groundwater_Pozzo_3,Depth_to_Groundwater_Pozzo_4,Depth_to_Groundwater_Pozzo_5,Depth_to_Groundwater_Pozzo_6,Depth_to_Groundwater_Pozzo_7,Depth_to_Groundwater_Pozzo_8,Depth_to_Groundwater_Pozzo_9,Volume_Pozzo_1,Volume_Pozzo_2,Volume_Pozzo_3,Volume_Pozzo_4,Volume_Pozzo_5+6,Volume_Pozzo_7,Volume_Pozzo_8,Volume_Pozzo_9,Temperature_Monteporzio,Temperature_Velletri
2012-10-14,0.4,0.2,33.65,93.18,108.14,97.19,99.86,91.43,93.76,94.87,97.05,437.15,3351.2,3666.13,3514.5,7462.15,2819.09,3802.79,3384.61,15.15,16.85
2012-10-15,18.6,13.0,26.75,93.18,108.14,97.2,99.87,91.36,91.7,94.71,94.6,1386.14,3590.75,3606.8,3580.42,6328.51,2742.52,4129.88,3413.12,15.96,17.81
2012-10-16,0.2,0.0,34.29,93.17,108.14,97.42,99.9,91.43,93.83,95.51,97.02,1208.38,3604.86,3510.22,3589.2,6353.1,2747.34,4191.55,3527.5,12.44,14.82
2012-10-17,0.2,0.0,31.32,93.16,108.13,97.49,99.91,91.52,91.65,95.25,94.73,1308.28,3407.83,3567.67,3400.38,5758.2,2798.6,3338.42,3416.51,14.26,16.24
2012-10-18,0.4,0.2,30.03,93.16,108.13,97.61,99.91,91.5,93.69,95.04,93.18,1800.61,3549.71,3517.06,3780.65,6292.62,2651.29,3667.54,3347.71,14.76,16.98
2012-10-19,0.0,0.0,31.54,93.16,108.13,99.89,99.91,91.39,93.81,95.07,98.15,1491.73,3524.08,3621.64,3554.71,7731.83,2778.7,3422.77,3061.51,16.57,18.93
2012-10-20,0.0,0.0,33.71,93.18,108.14,99.89,99.92,91.39,93.81,94.39,97.82,151.63,3574.51,3470.98,3578.83,3117.56,2665.4,3845.27,3270.42,17.91,19.99
2012-10-21,0.0,0.0,33.67,93.19,108.15,99.89,99.92,91.39,93.81,94.39,97.71,1277.5,3051.79,3307.18,3241.15,6051.56,2355.59,3024.18,2866.43,18.88,20.46
2012-10-22,0.0,0.0,33.66,93.21,108.15,98.24,99.92,91.39,93.81,95.03,97.71,1073.27,3099.71,3775.46,3495.53,6305.04,2959.38,3812.47,3376.04,17.97,19.58
2012-10-23,0.2,0.2,33.63,93.21,108.18,97.88,99.93,91.43,93.84,95.03,97.71,1.55,2637.5,2797.45,2552.18,5110.31,1854.86,2616.59,3143.09,17.14,18.8
2012-10-24,0.2,0.0,33.62,93.21,108.18,97.88,99.93,91.43,93.84,95.03,97.46,1208.38,2921.18,3486.35,3628.73,6292.62,2852.5,2956.9,3222.76,15.47,17.61
2012-10-25,0.0,0.0,33.62,93.21,108.18,97.88,99.93,91.43,93.84,95.13,97.45,571.61,1471.36,3202.7,2671.88,5353.74,1935.47,2996.6,2515.21,15.12,17.25
2012-10-26,38.6,77.6,33.61,93.21,108.19,97.88,99.93,91.45,93.85,95.14,97.44,0.0,3156.12,3609.29,3576.78,6469.02,2768.8,3901.86,3322.55,15.6,17.59
2012-10-27,10.4,15.6,33.59,93.24,108.21,97.69,99.94,91.5,93.87,95.32,97.44,809.1,3593.81,3464.53,3377.38,6580.51,2674.94,3461.87,3495.9959999999996,15.62,17.61
2012-10-28,3.8,4.6,33.58,93.26,108.22,97.41,99.96,91.51,93.9,95.32,97.46,913.82,3518.57,3588.52,3571.09,6305.04,2739.74,3814.06,3450.2,8.85,11.57
2012-10-29,7.0,16.6,33.58,93.26,108.22,97.41,99.97,91.51,93.9,95.33,97.49,1073.27,3553.99,3689.46,3578.33,6465.28,2739.67,3437.21,3350.77,6.05,8.88
2012-10-30,0.0,0.0,33.58,93.28,108.23,97.63,99.98,91.51,93.92,95.33,97.51,788.4,3555.0,3560.54,3575.52,6398.6,2706.41,3461.87,3265.27,8.17,11.26
2012-10-31,78.6,37.8,33.58,93.28,108.24,97.69,99.99,91.51,93.92,95.33,97.54,921.02,3445.85,3606.48,3891.56,7462.15,2863.48,3812.47,3487.21,10.56,13.37
2012-11-01,12.4,5.8,46.35,100.31,108.25,101.61,104.22,94.25,97.35,98.3,91.87,1927.4,3547.91,2900.7,3749.4,7843.07,2631.02,3891.49,3289.28,12.77,15.35
2012-11-02,0.4,0.4,33.48,93.72,108.29,98.69,100.92,91.83,93.3,95.85,97.23,1060.81,3523.75,3587.76,3605.0,7795.55,2798.53,3229.2,3464.71,12.15,14.3
2012-11-03,0.2,0.2,31.29,98.72,108.29,100.74,103.15,93.35,97.1,98.31,90.16,2559.24,3532.97,3052.98,3631.39,7884.43,2592.36,3901.68,3527.46,12.66,14.42
2012-11-04,2.6,21.0,49.82,100.3,108.29,102.02,104.38,94.68,97.06,98.9,91.46,2291.58,3873.85,2371.75,3867.73,7823.88,2373.19,3920.76,3314.77,15.81,17.11
2012-11-05,4.4,1.8,33.11,93.41,108.29,108.66,101.37,91.57,94.0,95.55,98.21,1235.41,3380.9,3558.49,3577.5,7182.14,2829.85,1383.12,3348.22,15.61,17.16
2012-11-06,0.2,0.0,35.12,93.41,108.3,102.94,100.07,91.57,94.0,95.55,97.95,1325.38,3585.82,3499.2,3577.46,7569.04,2734.88,3644.32,3408.12,11.85,13.7
2012-11-07,0.0,1.0,35.11,93.4,108.3,97.65,100.06,91.57,94.0,95.54,97.95,65.34,3593.81,3240.58,3400.85,7624.51,2779.38,4191.55,3405.02,10.05,13.42
2012-11-08,0.2,0.2,33.64,93.41,108.33,97.65,100.06,91.54,94.03,95.54,98.21,90.4,3547.19,3619.22,3608.5,7764.05,3078.11,3798.14,3797.75,9.73,12.28
2012-11-09,0.2,0.2,33.57,93.41,108.33,97.63,100.06,91.54,94.0,95.54,96.52,788.4,3380.9,3446.96,3399.88,7762.32,2764.04,4022.06,3449.808,9.2,12.33
2012-11-10,0.0,0.0,33.55,93.42,108.33,97.63,100.06,91.55,93.93,95.54,96.99,1073.27,3603.71,3804.7,3577.9,6804.29,2810.23,3809.02,3402.58,12.71,14.62
2012-11-11,33.8,4.4,33.55,93.44,108.33,97.63,100.06,91.55,93.92,95.54,97.42,809.14,3773.2,4085.96,3525.7,8079.91,3028.36,3786.73,3573.4,15.32,17.35
2012-11-12,0.4,2.0,33.55,93.48,108.37,97.65,100.09,91.58,93.83,95.6,96.69,921.02,887.87,2819.95,2933.71,6024.24,2299.82,3796.49,2881.04,16.4,18.55
2012-11-13,0.0,0.2,33.54,93.48,108.37,97.65,100.09,91.58,94.03,95.6,97.95,1058.11,3380.9,3285.72,3446.46,7178.08,2739.74,3901.86,3190.28,16.06,18.13
2012-11-14,0.2,0.0,33.52,93.49,108.38,97.65,100.09,91.59,93.89,95.61,97.19,522.97,3624.62,4211.53,3577.9,7626.13,2868.16,3473.03,3468.85,14.08,17.05
2012-11-15,1.2,0.4,33.5,93.49,108.38,97.65,100.09,91.59,93.93,95.63,96.69,707.11,2921.18,3277.62,3191.69,6007.54,2602.98,4039.42,3127.0,11.33,14.28
2012-11-16,0.0,0.0,33.48,93.5,108.39,97.67,100.1,91.6,93.88,95.64,96.99,1109.2,3553.99,3621.64,3577.39,7862.54,3028.54,3835.08,3384.22,10.19,13.8
2012-11-17,4.0,3.0,33.48,93.51,108.4,97.67,100.1,91.61,93.92,95.65,97.32,463.36,3523.54,4038.84,3667.32,7900.31,3038.36,3667.61,3573.4,11.51,14.1
2012-11-18,10.2,6.2,33.48,93.52,108.4,97.67,100.1,91.61,93.88,95.66,97.08,757.08,3158.5,3789.83,3487.86,7356.2,2840.47,2956.9,3343.39,11.9,14.75
2012-11-19,1.6,11.8,33.49,93.52,108.4,97.67,100.11,91.61,94.35,99.32,97.17,1362.56,3523.46,3860.68,3667.32,7765.7,2743.27,3736.55,3378.42,12.27,14.87
2012-11-20,1.0,0.4,28.28,93.54,108.4,97.68,100.12,91.55,93.65,95.41,94.22,1182.38,3019.03,3049.92,3118.03,0.0,1802.4479999999999,2616.59,2515.21,12.02,14.34
2012-11-21,0.2,0.2,25.34,93.54,108.41,97.7,100.14,91.6,93.87,95.52,93.15,894.6,3439.04,3741.7,3560.33,6795.47,2787.62,3812.47,3200.15,11.88,14.26
2012-11-22,0.4,0.2,32.88,93.54,108.42,97.71,100.15,91.6,93.95,95.84,97.42,1197.43,3553.99,4030.2,3596.22,7257.348000000001,2943.36,3427.56,3526.92,11.56,13.54
2012-11-23,0.2,0.0,28.33,93.58,108.43,97.72,100.16,91.61,93.78,95.6,93.39,1435.36,3541.07,3446.96,3648.38,8070.84,3005.57,3795.59,3463.31,10.95,14.05
2012-11-24,0.4,0.2,28.38,93.59,108.43,97.75,100.18,91.61,93.84,95.73,94.81,1400.36,3615.98,3803.47,3554.39,7257.348000000001,2841.3,4014.97,3440.52,9.85,12.47
2012-11-25,0.0,0.0,30.49,93.59,108.43,97.75,100.18,92.03,93.84,95.89,94.47,1412.78,3472.96,3548.45,3581.24,7105.54,2769.91,4014.97,3360.2,9.35,12.05
2012-11-26,0.4,0.0,32.28,93.59,108.44,97.75,100.18,91.68,93.89,95.53,96.23,1311.88,3536.24,3529.12,3560.33,6742.87,2807.96,3671.42,3433.72,9.87,12.26
2012-11-27,13.0,3.0,34.32,93.59,108.46,97.74,100.16,91.66,93.92,95.84,96.56,1277.5,3439.62,3578.0,3575.12,7610.11,2743.27,3414.35,3406.68,11.75,14.6
2012-11-28,44.0,18.4,29.5,93.59,108.47,97.74,100.16,91.66,93.99,95.64,95.47,1032.52,3574.51,3587.76,3576.78,7408.62,3025.66,3554.5,3375.68,11.25,13.85
2012-11-29,51.6,46.8,28.2,93.6,108.47,97.74,100.16,91.7,93.7,95.47,94.79,1362.24,3475.08,3792.89,3400.85,7462.15,2630.45,3808.55,3409.13,7.73,10.27
2012-11-30,10.0,4.0,33.57,93.64,108.49,97.74,100.18,91.76,94.2,95.84,97.6,870.05,3454.34,4243.28,3399.95,6889.54,2739.67,3808.55,3526.13,6.54,9.55
2012-12-01,13.2,16.2,33.57,93.66,108.51,97.77,100.2,91.76,94.2,95.84,97.6,463.36,3587.9,3378.74,3573.4,7766.68,2735.46,3809.02,3454.34,6.05,9.05
2012-12-02,12.6,11.8,33.57,93.66,108.54,97.77,100.2,91.75,94.2,95.83,97.6,151.63,3535.38,3433.57,3398.18,7623.72,2768.8,3795.48,3345.73,6.27,9.23
2012-12-03,0.2,0.0,31.38,93.66,108.54,97.77,100.21,91.73,93.99,95.83,96.41,1277.5,1857.89,2340.11,2553.3,5111.68,2046.13,2327.08,2364.05,1.99,6.05
2012-12-04,5.2,5.0,29.54,93.66,108.54,97.77,100.21,91.71,93.97,95.83,96.4,1038.13,3328.52,3531.17,3452.26,6889.54,2783.09,3795.48,3327.59,7.03,9.58
2012-12-05,0.8,5.2,35.05,93.68,108.54,97.8,100.25,91.71,94.06,95.86,96.63,779.54,3540.31,3648.89,3556.33,6999.37,2777.26,3811.75,3425.83,4.27,9.23
2012-12-06,1.8,0.0,30.94,93.68,108.54,97.77,100.21,91.71,94.03,95.85,96.35,1041.98,3722.76,3763.94,3605.72,7698.71,2852.53,3809.02,3466.33,2.38,7.98
2012-12-07,24.4,20.6,31.1,93.68,108.54,97.8,100.25,91.72,94.07,95.86,96.59,1189.26,3474.18,3563.24,3554.14,7862.54,2997.4,3414.35,3443.51,4.1,6.51
2012-12-08,1.2,4.2,30.98,93.69,108.55,97.82,100.25,91.74,94.06,95.89,96.42,1322.57,3421.73,3609.29,3454.02,6420.24,2683.15,3470.08,3363.37,1.86,5.9
2012-12-09,0.0,0.0,33.36,93.72,108.58,97.82,100.25,91.74,94.34,95.9,96.32,716.58,3536.57,3606.48,3576.71,7207.85,2860.63,3867.48,3190.28,0.11,4.6
2012-12-10,7.8,17.8,31.63,93.75,108.6,97.85,100.25,91.75,94.2,95.92,96.58,1182.38,3535.45,3733.2,3611.27,7420.43,2856.6,3802.79,3426.48,4.05,5.84
2012-12-11,0.2,0.0,30.56,93.76,108.61,97.86,100.3,91.79,94.06,95.94,96.34,1305.18,3445.85,3604.5,3639.56,6758.24,2630.45,4014.97,3222.4,1.45,6.85
2012-12-12,0.0,0.0,30.13,93.79,108.62,97.88,100.31,91.79,94.07,95.97,96.75,1337.33,3421.73,3525.16,3451.1,7164.0,2783.09,3229.2,3444.52,1.1,5.23
2012-12-13,0.0,0.0,30.6,93.8,108.63,97.88,100.31,91.79,94.06,95.97,96.32,1365.05,3408.23,3575.52,3514.5,6545.45,2705.44,3860.32,3444.52,1.75,6.16
2012-12-14,7.4,20.6,29.3,93.81,108.63,97.88,100.31,91.79,94.06,95.97,96.32,1307.23,3537.9,3194.53,3377.38,7135.85,2683.15,3807.11,3177.0,6.69,9.86
2012-12-15,2.6,8.0,27.53,93.81,108.63,97.87,100.3,91.79,94.02,95.96,96.51,971.06,3518.57,3506.98,3786.95,5031.18,2398.86,3575.09,3295.08,11.06,12.31
2012-12-16,0.0,0.0,27.43,93.82,108.63,97.87,100.3,91.79,94.07,95.96,97.4,522.97,3221.89,4330.55,3509.89,7137.65,2816.71,3667.54,3526.92,10.74,13.09
2012-12-17,5.0,10.8,29.98,93.83,108.63,97.87,100.3,91.79,94.01,95.96,96.5,1335.1,3407.83,3577.21,3446.46,7059.82,2686.46,3808.55,3225.35,8.07,11.42
2012-12-18,0.0,0.0,36.53,93.85,108.67,97.9,100.31,91.81,93.99,95.97,96.97,844.42,3180.82,1935.61,3631.25,7086.1,2674.37,3809.02,3273.84,4.97,10.92
2012-12-19,0.0,0.0,25.28,93.86,108.67,97.91,100.33,91.82,93.97,95.99,93.97,1412.78,3527.28,3165.23,3378.35,6992.14,2653.2,3812.47,3276.47,3.74,9.43
2012-12-20,0.0,0.0,30.49,93.87,108.68,97.94,100.36,91.83,93.99,96.0,96.38,1410.8,3322.91,3344.33,3603.64,8079.91,2738.77,3733.99,3350.77,5.3,7.99
2012-12-21,3.6,3.6,30.98,93.9,108.71,97.94,100.37,91.84,94.0,96.02,96.35,1088.75,3478.43,3343.93,3296.16,6764.9,2651.29,1534.36,3307.36,4.28,7.02
2012-12-22,0.0,0.0,26.49,93.92,108.71,97.96,100.37,91.84,94.34,96.02,96.69,1038.13,3528.14,3537.94,3577.97,6723.36,2704.36,3802.79,3256.31,5.9,8.91
2012-12-23,0.0,0.0,28.33,93.93,108.72,97.97,100.38,91.84,94.35,96.04,96.46,1195.02,3592.62,3284.75,3589.06,7614.72,2856.6,3704.33,3238.2,7.2,9.01
2012-12-24,0.4,0.0,31.67,93.95,108.75,97.97,100.38,91.85,94.2,96.05,97.6,1048.28,3557.12,3167.14,3394.76,7626.13,2761.24,3802.79,3317.15,8.38,11.34
2012-12-25,0.2,0.0,32.1,93.96,108.76,97.98,100.39,91.85,94.2,96.05,96.34,1208.38,2956.39,3429.07,3377.38,6827.11,2612.38,3668.08,3226.03,9.33,11.56
2012-12-26,10.4,3.0,29.47,93.96,108.78,97.98,100.39,91.86,94.07,96.06,96.69,1183.39,2839.28,3047.4,2937.78,7055.35,2255.08,3165.95,2204.21,11.13,13.37
2012-12-27,0.6,9.8,26.62,93.97,108.78,98.0,100.4,91.87,94.2,96.07,96.53,1402.74,3409.67,3116.66,3453.77,7866.97,2964.1679999999997,3733.99,3438.22,8.46,11.57
2012-12-28,0.2,0.0,32.12,93.99,108.79,98.0,100.41,91.88,94.06,96.08,97.71,689.8,3378.1,3775.46,3554.14,7900.31,2855.41,3853.76,3377.05,8.0,12.5
2012-12-29,0.0,0.0,33.1,93.99,108.79,98.01,100.43,91.89,91.7,96.11,96.35,710.78,3470.36,3558.49,3589.2,7596.4,2780.82,3802.79,3222.4,5.3,10.16
2012-12-30,0.0,0.0,28.79,94.0,108.8,98.02,100.44,95.23,94.0,97.8,92.65,2053.84,3529.22,2784.56,3577.68,7427.66,2353.68,3755.45,3229.52,5.18,8.4
2012-12-31,0.0,0.0,31.48,94.01,108.79,98.03,100.45,92.19,93.3,99.5,96.31,1195.02,3580.74,3343.32,3576.35,7474.36,2997.4,3712.43,3409.13,5.17,7.63
2013-01-01,0.4,0.2,32.01,93.47,108.85,97.97,100.25,91.68,93.88,95.64,96.58,0.0,3027.78,3609.65,3891.56,7619.15,2824.88,3504.89,3395.88,5.9,8.69
2013-01-02,0.6,0.8,24.4,93.41,108.85,98.13,100.4,91.77,93.67,95.49,93.54,1578.5279999999998,3614.94,3533.0,3574.91,7291.19,2848.68,3028.82,3090.1,6.24,9.55
2013-01-03,0.0,0.0,30.67,93.92,108.86,98.13,101.48,91.98,95.07,96.24,96.99,926.1,3496.79,3179.27,3574.8,6831.07,2766.78,3730.03,3335.11,7.4,11.71
2013-01-04,0.0,0.0,30.57,93.91,108.88,98.56,101.04,91.97,95.07,96.16,97.7,933.55,3543.95,3533.4,3581.82,7856.03,2741.72,3598.7,3438.65,6.34,9.25
2013-01-05,0.0,0.0,35.94,99.99,108.92,101.06,104.14,93.62,96.92,98.6,91.68,2068.85,3519.04,4349.23,3707.86,8182.62,2617.96,3827.74,3526.63,6.08,8.8
2013-01-06,0.0,0.0,46.03,100.61,108.92,101.69,104.47,94.03,97.35,98.94,93.29,1628.53,3926.81,2386.4,3892.14,7789.32,2573.24,3986.32,3194.03,8.18,9.58
2013-01-07,0.0,0.0,25.65,93.11,108.92,97.75,100.23,91.45,93.47,95.16,93.31,1378.22,29.77,2943.18,2510.42,4257.83,1717.16,2569.28,2209.79,7.98,10.05
2013-01-08,0.0,0.0,31.07,94.21,108.9,98.19,100.63,91.85,94.53,96.16,96.69,1285.27,3510.54,3343.93,3634.13,8182.4,2822.47,3800.34,3347.24,6.87,9.02
2013-01-09,0.0,0.0,33.27,94.66,108.89,99.11,103.48,92.05,94.85,96.82,97.82,151.63,3482.06,2960.17,3574.87,7743.85,2761.24,3830.8,2905.13,6.79,9.2
2013-01-10,2.2,3.2,34.0,94.12,108.89,98.1,100.54,91.94,94.45,96.19,97.86,11.38,3525.73,3412.26,3634.13,7802.06,2840.4,3616.16,3354.05,6.7,9.0
2013-01-11,1.0,1.4,34.47,94.1,108.89,98.1,100.51,91.92,94.45,96.19,97.71,314.46,3530.66,3295.69,3634.13,7854.48,2807.96,3797.06,3143.74,5.71,8.01
2013-01-12,0.0,0.2,33.1,94.08,108.89,98.1,100.47,91.92,94.44,96.19,97.57,540.68,3407.83,3427.27,3575.52,7476.88,2804.83,3727.62,3415.93,6.17,7.85
2013-01-13,48.2,40.0,33.1,94.08,108.9,98.08,100.53,91.94,94.45,96.2,97.51,1.55,3144.85,3051.65,3572.17,7698.71,2406.35,3809.84,3509.82,6.99,9.19
2013-01-14,8.2,5.4,33.1,94.07,108.9,98.08,100.53,91.94,94.47,96.2,97.5,462.78,3541.07,3531.17,3581.82,7415.68,2861.17,3723.12,3300.62,6.78,9.21
2013-01-15,5.8,5.0,33.1,94.06,108.9,98.08,100.51,91.93,94.48,96.2,97.51,1197.43,3525.44,3556.87,3577.9,7577.316,2780.06,3730.03,3312.22,4.39,7.55
2013-01-16,21.4,30.2,33.01,94.06,108.93,98.08,100.52,91.97,94.49,96.2,97.46,918.61,3407.83,3193.52,3454.02,7299.0,2678.4,4044.38,3417.41,1.75,4.8
2013-01-17,10.0,14.6,32.93,94.07,108.93,98.08,100.53,91.96,94.5,96.2,97.41,0.0,3549.46,3273.84,3340.73,6736.07,2379.2,3308.72,3051.43,1.32,4.96
2013-01-18,1.8,0.6,32.9,94.1,108.9,98.13,100.54,91.96,94.5,96.23,97.41,1051.74,3221.89,3068.32,3296.16,8079.91,2663.75,3901.86,3061.51,0.2,4.15
2013-01-19,9.8,9.0,32.99,94.1,108.89,98.13,100.54,91.97,94.51,96.24,97.46,851.51,3532.54,3784.82,3636.29,7854.48,2876.4,3822.23,3401.35,2.28,5.28
2013-01-20,31.4,43.6,32.88,94.11,108.93,98.1,100.55,92.02,94.51,96.2,97.46,962.68,3561.48,3389.11,3640.14,7842.6,2793.31,3829.57,3432.02,9.52,12.09
2013-01-21,6.8,10.8,32.88,94.11,108.93,98.13,100.56,91.79,94.51,95.9,97.46,457.09,2710.66,2341.91,2782.69,5098.1,2599.42,692.17,2515.21,5.71,9.15
2013-01-22,2.0,9.0,33.1,94.17,113.34,98.14,100.54,91.65,94.51,96.11,97.46,112.86,2360.92,2611.656,2709.04,5095.69,1920.28,2627.89,2486.88,4.53,7.38
2013-01-23,17.8,19.0,32.88,94.2,113.5,98.15,100.57,91.84,94.54,96.14,97.33,1010.59,3540.31,3547.91,3576.78,7615.19,2986.63,3835.08,3454.27,2.79,6.05
2013-01-24,1.2,1.0,32.88,94.21,113.54,98.19,100.59,91.98,94.54,96.24,97.33,17.14,3532.86,3537.43,3593.3,7882.52,2821.57,3596.36,3291.19,3.8,7.15
2013-01-25,0.0,0.0,32.59,94.26,113.72,98.19,100.6,91.79,94.54,96.24,97.24,483.48,3454.34,3511.66,3579.34,7961.58,2759.04,3881.12,3275.03,3.39,7.99
2013-01-26,0.0,0.0,32.59,94.26,113.79,98.21,100.61,91.34,94.55,96.16,97.23,540.68,3538.48,3588.52,3572.03,7257.348000000001,2683.19,3414.35,3204.58,2.22,6.91
2013-01-27,0.0,0.0,32.42,94.27,113.81,98.21,100.62,91.67,94.55,96.16,97.13,853.42,3559.18,3594.38,3607.56,7836.01,2734.88,3704.33,3354.52,3.12,6.05
2013-01-28,14.6,18.2,32.28,94.28,113.83,98.21,100.63,91.7,94.55,96.07,97.05,550.62,2839.28,3077.1,2939.22,6011.68,1677.67,3541.64,3490.06,3.49,6.08
2013-01-29,0.0,0.0,32.22,94.28,113.83,98.21,100.64,91.7,94.55,96.16,97.05,1290.2,3534.48,3651.23,3400.38,6451.06,2764.04,4014.97,3204.11,5.42,8.3
2013-01-30,0.2,0.0,32.12,94.27,113.83,98.21,100.64,91.85,94.54,96.15,97.01,977.98,3521.41,3594.38,3640.14,7848.0,2751.26,3782.05,3403.44,7.27,9.49
2013-01-31,0.2,0.0,32.01,94.27,113.83,98.21,100.64,91.98,94.5,96.24,96.93,861.05,3501.9,3608.03,3628.94,7808.22,2835.79,3799.08,3423.35,8.94,11.97
2013-02-01,0.0,0.2,31.91,94.25,113.83,98.24,100.64,91.86,94.53,96.24,96.9,924.7,3534.41,3470.98,3574.33,7569.04,2772.29,3704.54,3246.88,9.62,11.52
2013-02-02,3.8,8.2,31.81,94.25,113.83,98.24,100.64,91.94,94.53,96.2,96.9,1088.75,3527.21,3775.46,3574.87,7364.38,2802.28,3678.55,3177.0,8.61,11.11
2013-02-03,3.2,5.2,31.81,94.25,113.83,98.24,100.66,91.85,94.53,96.2,96.9,436.46,3535.99,3523.72,3555.97,7895.81,2796.08,3944.77,3312.22,3.65,6.99
2013-02-04,0.0,0.0,31.81,94.22,113.79,98.19,100.66,91.75,94.53,96.24,96.9,723.6,3328.52,3464.53,3554.14,7739.82,2741.72,2526.34,2852.32,3.42,7.31
2013-02-05,0.0,0.8,33.41,94.22,113.79,98.19,100.66,91.6,94.53,96.16,96.91,1223.78,3542.54,3924.54,3597.01,7414.92,2855.41,3711.49,3292.56,6.08,7.78
2013-02-06,5.4,2.4,28.2,94.2,113.28,98.19,100.65,91.85,94.52,96.16,97.02,1391.47,3481.27,3419.89,3578.83,7527.64,2672.42,3727.62,3234.78,5.08,8.15
2013-02-07,13.2,17.8,32.02,94.2,113.28,98.22,100.65,91.89,94.52,96.15,97.86,1308.28,3351.2,3567.89,3574.62,7569.04,2812.43,3473.03,3221.03,1.33,4.73
2013-02-08,0.2,0.0,31.58,94.2,113.28,98.22,100.65,91.89,94.52,96.2,97.49,971.06,3380.9,3741.7,3578.83,7487.78,2821.57,3598.7,3430.12,2.42,5.73
2013-02-09,0.0,0.0,33.0,94.2,113.36,98.22,100.67,91.84,94.54,96.15,97.23,852.23,3152.88,3273.05,3567.53,6827.11,2500.81,3426.59,2507.47,0.37,4.47
2013-02-10,0.0,0.0,31.84,94.2,113.37,98.24,100.67,91.94,94.54,96.24,96.9,1032.52,3328.27,3541.36,3608.5,6526.51,2848.68,3739.14,3150.9,0.33,3.84
2013-02-11,55.6,20.8,29.22,94.2,113.39,98.24,100.68,91.98,94.54,96.2,97.46,1337.33,2760.26,2948.65,3631.25,7042.0,2620.66,3308.72,2884.54,2.08,5.65
2013-02-12,3.6,5.6,36.53,94.2,113.41,98.26,100.69,91.69,94.53,96.24,96.91,1229.26,3302.6,3378.74,3595.97,7494.62,2683.15,3807.11,3159.61,3.95,7.1
2013-02-13,0.0,0.0,32.22,94.2,113.4,98.26,100.69,91.68,94.53,96.02,96.58,687.24,2988.07,2895.55,2780.06,5788.26,2009.92,1285.81,2534.87,3.42,7.94
2013-02-14,0.0,0.0,32.02,94.18,113.39,98.27,100.71,91.91,94.52,96.11,97.05,1048.28,3593.38,3531.78,3606.01,6936.01,2808.14,3594.42,3482.93,4.14,8.22
2013-02-15,0.0,0.0,31.38,94.2,113.4,98.27,100.71,92.03,94.51,96.2,97.05,0.0,3831.7,3193.52,3573.36,7408.62,2646.36,3860.06,3343.39,4.14,6.66
2013-02-16,0.0,0.0,32.22,94.18,113.41,98.27,100.71,91.86,94.49,96.14,97.82,884.84,3482.06,3499.2,3452.26,6921.86,2646.36,3667.54,3222.76,4.96,8.2
2013-02-17,3.0,4.4,29.22,94.18,113.45,98.27,100.71,91.94,94.49,96.23,97.46,1402.74,3553.99,3343.32,3634.13,7841.88,2971.94,3797.17,3437.93,4.02,7.1
2013-02-18,0.4,0.2,31.07,94.18,113.45,98.27,100.71,91.97,94.49,96.2,97.22,926.1,3528.5,3430.44,3509.39,7426.8,2783.09,3454.92,3171.1,3.13,6.19
2013-02-19,0.0,0.0,30.56,94.18,113.47,98.25,100.67,92.06,94.49,96.23,96.76,1291.14,3328.27,3313.84,3435.88,7301.09,2787.01,3427.56,3277.66,2.98,6.45
2013-02-20,0.0,0.0,30.56,94.16,113.5,98.25,100.67,92.03,94.48,96.2,96.75,1446.7,3450.38,3345.05,3399.95,7291.19,2632.5,3454.92,2885.33,3.53,5.96
2013-02-21,1.8,0.0,30.56,94.15,113.5,98.25,100.67,92.02,94.48,96.2,96.75,1471.07,3481.27,3555.0,3567.92,7605.47,2553.08,3739.14,3162.6,5.34,7.78
2013-02-22,5.0,16.2,33.27,94.15,113.5,98.21,100.68,92.02,94.48,96.2,96.75,1154.23,3547.44,3538.33,3614.11,7835.9,2853.54,1901.38,3325.82,6.25,8.92
2013-02-23,46.8,32.8,29.47,94.16,113.52,98.22,100.7,92.02,94.48,96.2,96.8,1198.58,3561.48,3198.74,3640.36,8101.98,2823.05,3821.18,3495.5640000000003,5.17,8.21
2013-02-24,1.8,2.6,32.28,93.66,112.87,98.17,101.42,91.99,94.77,95.92,96.31,1229.26,2386.33,2125.91,2464.74,5101.74,1935.47,2748.35,2364.05,2.47,5.85
2013-02-25,12.0,10.2,34.23,97.04,115.54,100.48,103.28,91.99,96.03,97.74,97.71,334.62,3542.54,3242.63,3544.88,7583.83,2671.16,3800.2,3185.28,0.59,4.39
2013-02-26,13.2,0.0,33.01,94.51,113.73,98.24,101.11,92.02,94.41,96.83,94.31,1402.74,3551.29,3718.73,3606.01,7895.3,2674.94,3833.93,3429.47,3.13,6.76
2013-02-27,0.4,0.0,33.67,95.77,113.06,98.24,104.27,92.02,94.74,96.8,96.58,1275.88,3525.44,2851.09,3514.5,7614.79,2472.91,3860.32,2987.06,4.59,9.15
2013-02-28,0.0,0.0,29.5,94.08,112.2,98.24,100.73,92.03,94.35,96.17,96.58,962.68,1942.92,2357.6,2029.82,4087.04,1415.74,1894.61,1904.76,5.73,8.66
