,Rainfall_Terni,Flow_Rate_Lupa
2018-08-31,3.005,108.87
2018-09-01,1.454,108.88
2018-09-02,1.454,108.89
2018-09-03,1.454,108.9
2018-09-04,1.454,108.91
2018-09-05,1.454,108.92
2018-09-06,1.454,108.93
2018-09-07,1.454,108.94
2018-09-08,1.454,108.95
2018-09-09,1.454,108.96
2018-09-10,1.454,108.97
2018-09-11,1.454,108.98
2018-09-12,1.454,108.99
2018-09-13,1.454,109.0
2018-09-14,1.454,109.01
2018-09-15,1.454,109.02
2018-09-16,1.454,109.03
2018-09-17,1.454,109.04
2018-09-18,1.454,109.05
2018-09-19,1.454,109.06
2018-09-20,1.454,109.09
2018-09-21,1.454,109.1
2018-09-22,1.454,109.11
2018-09-23,1.454,109.12
2018-09-24,1.454,109.13
2018-09-25,1.454,109.14
2018-09-26,1.454,109.15
2018-09-27,1.454,109.16
2018-09-28,1.454,109.17
2018-09-29,1.454,109.18
2018-09-30,1.454,109.19
2018-10-01,2.9019999999999997,109.2
2018-10-02,2.9019999999999997,109.21
2018-10-03,2.9019999999999997,109.22
2018-10-04,2.9019999999999997,109.23
2018-10-05,2.9019999999999997,109.24
2018-10-06,2.9019999999999997,109.25
2018-10-07,2.9019999999999997,109.26
2018-10-08,2.9019999999999997,109.27
2018-10-09,2.9019999999999997,109.28
2018-10-10,2.9019999999999997,109.23
2018-10-11,2.9019999999999997,109.21
2018-10-12,2.9019999999999997,109.29
2018-10-13,2.9019999999999997,109.3
2018-10-14,2.9019999999999997,109.31
2018-10-15,2.9019999999999997,109.32
2018-10-16,2.9019999999999997,109.33
2018-10-17,2.9019999999999997,109.34
2018-10-18,2.9019999999999997,109.35
2018-10-19,2.9019999999999997,109.36
2018-10-20,2.9019999999999997,109.37
2018-10-21,2.9019999999999997,109.38
2018-10-22,2.9019999999999997,109.39
2018-10-23,2.9019999999999997,109.4
2018-10-24,2.9019999999999997,109.41
2018-10-25,2.9019999999999997,109.42
2018-10-26,2.9019999999999997,109.43
2018-10-27,2.9019999999999997,109.44
2018-10-28,2.9019999999999997,109.45
2018-10-29,2.9019999999999997,109.46
2018-10-30,2.9019999999999997,109.47
2018-10-31,2.9019999999999997,109.48
2018-11-01,5.376,109.49
2018-11-02,5.376,109.5
2018-11-03,5.376,109.51
2018-11-04,5.376,109.52
2018-11-05,5.376,109.53
2018-11-06,5.376,109.54
2018-11-07,5.376,109.55
2018-11-08,5.376,109.56
2018-11-09,5.376,109.59
2018-11-10,5.376,109.6
2018-11-11,5.376,109.61
2018-11-12,5.376,109.62
2018-11-13,5.376,109.63
2018-11-14,5.376,109.64
2018-11-15,5.376,109.65
2018-11-16,5.376,109.66
2018-11-17,5.376,109.67
2018-11-18,5.376,109.68
2018-11-19,5.376,109.69
2018-11-20,5.376,109.7
2018-11-21,5.376,109.71
2018-11-22,5.376,109.72
2018-11-23,5.376,109.73
2018-11-24,5.376,109.74
2018-11-25,5.376,109.75
2018-11-26,5.376,109.76
2018-11-27,5.376,109.77
2018-11-28,5.376,109.78
2018-11-29,5.376,109.79
2018-11-30,5.376,109.8
2018-12-01,1.824,109.81
2018-12-02,1.824,109.82
2018-12-03,1.824,109.81
2018-12-04,1.824,109.82
2018-12-05,1.824,109.83
2018-12-06,1.824,109.84
2018-12-07,1.824,109.85
2018-12-08,1.824,109.86
2018-12-09,1.824,109.87
2018-12-10,1.824,109.88
2018-12-11,1.824,109.89
2018-12-12,1.824,109.9
2018-12-13,1.824,109.91
2018-12-14,1.824,109.92
2018-12-15,1.824,109.93
2018-12-16,1.824,109.94
2018-12-17,1.824,109.95
2018-12-18,1.824,109.96
2018-12-19,1.824,109.97
2018-12-20,1.824,109.98
2018-12-21,1.824,109.99
2018-12-22,1.824,110.0
2018-12-23,1.824,110.01
2018-12-24,1.824,110.02
2018-12-25,1.824,110.03
2018-12-26,1.824,110.04
2018-12-27,1.824,110.05
2018-12-28,1.824,110.06
2018-12-29,1.824,110.09
2018-12-30,1.824,110.1
2018-12-31,1.824,110.11
2019-01-01,2.242,110.12
2019-01-02,2.242,110.13
2019-01-03,2.242,110.14
2019-01-04,2.242,110.15
2019-01-05,2.242,110.16
2019-01-06,2.242,110.17
2019-01-07,2.242,110.18
2019-01-08,2.242,110.19
2019-01-09,2.242,110.2
2019-01-10,2.242,110.21
2019-01-11,2.242,110.22
2019-01-12,2.242,110.23
2019-01-13,2.242,110.24
2019-01-14,2.242,110.25
2019-01-15,2.242,110.26
2019-01-16,2.242,110.27
2019-01-17,2.242,110.28
2019-01-18,2.242,110.29
2019-01-19,2.242,110.3
2019-01-20,2.242,110.31
2019-01-21,2.242,110.32
2019-01-22,2.242,110.17
2019-01-23,2.242,110.17
2019-01-24,2.242,110.33
2019-01-25,2.242,110.34
2019-01-26,2.242,110.35
2019-01-27,2.242,110.36
2019-01-28,2.242,110.37
2019-01-29,2.242,110.38
2019-01-30,2.242,110.39
2019-01-31,2.242,110.4
2019-02-01,1.8219999999999998,110.41
2019-02-02,1.8219999999999998,110.42
2019-02-03,1.8219999999999998,110.43
2019-02-04,1.8219999999999998,110.44
2019-02-05,1.8219999999999998,110.45
2019-02-06,1.8219999999999998,110.46
2019-02-07,1.8219999999999998,110.47
2019-02-08,1.8219999999999998,110.48
2019-02-09,1.8219999999999998,110.49
2019-02-10,1.8219999999999998,110.5
2019-02-11,1.8219999999999998,110.51
2019-02-12,1.8219999999999998,110.52
2019-02-13,1.8219999999999998,110.53
2019-02-14,1.8219999999999998,110.54
2019-02-15,1.8219999999999998,110.55
2019-02-16,1.8219999999999998,110.56
2019-02-17,1.8219999999999998,110.59
2019-02-18,1.8219999999999998,110.6
2019-02-19,1.8219999999999998,110.61
2019-02-20,1.8219999999999998,110.62
2019-02-21,1.8219999999999998,110.63
2019-02-22,1.8219999999999998,110.64
2019-02-23,1.8219999999999998,110.65
2019-02-24,1.8219999999999998,110.66
2019-02-25,1.8219999999999998,110.67
2019-02-26,1.8219999999999998,110.68
2019-02-27,1.8219999999999998,110.69
2019-02-28,1.8219999999999998,110.7
2019-03-01,1.041,110.71
2019-03-02,1.041,110.72
2019-03-03,1.041,110.73
2019-03-04,1.041,110.74
2019-03-05,1.041,110.75
2019-03-06,1.041,110.76
2019-03-07,1.041,110.77
2019-03-08,1.041,110.78
2019-03-09,1.041,110.79
2019-03-10,1.041,110.8
2019-03-11,1.041,110.81
2019-03-12,1.041,110.82
2019-03-13,1.041,110.83
2019-03-14,1.041,110.84
2019-03-15,1.041,110.78
2019-03-16,1.041,110.78
2019-03-17,1.041,110.85
2019-03-18,1.041,110.86
2019-03-19,1.041,110.87
2019-03-20,1.041,110.88
2019-03-21,1.041,110.89
2019-03-22,1.041,110.9
2019-03-23,1.041,110.91
2019-03-24,1.041,110.92
2019-03-25,1.041,110.93
2019-03-26,1.041,110.94
2019-03-27,1.041,110.95
2019-03-28,1.041,110.96
2019-03-29,1.041,110.97
2019-03-30,1.041,110.98
2019-03-31,1.041,110.99
2019-04-01,2.611,111.0
2019-04-02,2.611,111.01
2019-04-03,2.611,111.02
2019-04-04,2.611,111.03
2019-04-05,2.611,111.04
2019-04-06,2.611,111.05
2019-04-07,2.611,111.06
2019-04-08,2.611,111.09
2019-04-09,2.611,111.1
2019-04-10,2.611,111.11
2019-04-11,2.611,111.12
2019-04-12,2.611,111.13
2019-04-13,2.611,111.14
2019-04-14,2.611,111.15
2019-04-15,2.611,111.16
2019-04-16,2.611,111.17
2019-04-17,2.611,111.18
2019-04-18,2.611,111.19
2019-04-19,2.611,111.2
2019-04-20,2.611,111.21
2019-04-21,2.611,111.22
2019-04-22,2.611,111.23
2019-04-23,2.611,111.24
2019-04-24,2.611,111.25
2019-04-25,2.611,111.26
2019-04-26,2.611,111.27
2019-04-27,2.611,111.28
2019-04-28,2.611,111.29
2019-04-29,2.611,111.3
2019-04-30,2.611,111.31
2019-05-01,3.5439999999999996,111.32
2019-05-02,3.5439999999999996,111.33
2019-05-03,3.5439999999999996,111.34
2019-05-04,3.5439999999999996,111.35
2019-05-05,3.5439999999999996,111.36
2019-05-06,3.5439999999999996,111.45
2019-05-07,3.5439999999999996,111.61
2019-05-08,3.5439999999999996,111.37
2019-05-09,3.5439999999999996,111.38
2019-05-10,3.5439999999999996,111.39
2019-05-11,3.5439999999999996,111.4
2019-05-12,3.5439999999999996,111.41
2019-05-13,3.5439999999999996,111.42
2019-05-14,3.5439999999999996,111.43
2019-05-15,3.5439999999999996,111.44
2019-05-16,3.5439999999999996,111.45
2019-05-17,3.5439999999999996,111.46
2019-05-18,3.5439999999999996,111.47
2019-05-19,3.5439999999999996,111.48
2019-05-20,3.5439999999999996,111.49
2019-05-21,3.5439999999999996,111.5
2019-05-22,3.5439999999999996,111.51
2019-05-23,3.5439999999999996,111.52
2019-05-24,3.5439999999999996,111.53
2019-05-25,3.5439999999999996,111.54
2019-05-26,3.5439999999999996,111.55
2019-05-27,3.5439999999999996,111.56
2019-05-28,3.5439999999999996,111.59
2019-05-29,3.5439999999999996,111.6
2019-05-30,3.5439999999999996,111.61
2019-05-31,3.5439999999999996,111.62
2019-06-01,0.778,111.63
2019-06-02,0.778,111.64
2019-06-03,0.778,111.65
2019-06-04,0.778,111.66
2019-06-05,0.778,111.67
2019-06-06,0.778,111.68
2019-06-07,0.778,111.69
2019-06-08,0.778,111.7
2019-06-09,0.778,111.71
2019-06-10,0.778,111.72
2019-06-11,0.778,111.73
2019-06-12,0.778,111.74
2019-06-13,0.778,111.75
2019-06-14,0.778,111.76
2019-06-15,0.778,111.77
2019-06-16,0.778,111.78
2019-06-17,0.778,111.79
2019-06-18,0.778,111.8
2019-06-19,0.778,111.81
2019-06-20,0.778,111.82
2019-06-21,0.778,111.83
2019-06-22,0.778,111.84
2019-06-23,0.778,111.85
2019-06-24,0.778,111.86
2019-06-25,0.778,111.87
2019-06-26,0.778,111.88
2019-06-27,0.778,111.65
2019-06-28,0.778,111.64
2019-06-29,0.778,111.89
2019-06-30,0.778,111.9
2019-07-01,2.4019999999999997,111.91
2019-07-02,2.4019999999999997,111.92
2019-07-03,2.4019999999999997,111.93
2019-07-04,2.4019999999999997,111.94
2019-07-05,2.4019999999999997,111.95
2019-07-06,2.4019999999999997,111.96
2019-07-07,2.4019999999999997,111.97
2019-07-08,2.4019999999999997,111.98
2019-07-09,2.4019999999999997,111.99
2019-07-10,2.4019999999999997,112.0
2019-07-11,2.4019999999999997,112.01
2019-07-12,2.4019999999999997,112.02
2019-07-13,2.4019999999999997,112.03
2019-07-14,2.4019999999999997,112.04
2019-07-15,2.4019999999999997,112.05
2019-07-16,2.4019999999999997,112.06
2019-07-17,2.4019999999999997,112.09
2019-07-18,2.4019999999999997,112.1
2019-07-19,2.4019999999999997,112.11
2019-07-20,2.4019999999999997,112.12
2019-07-21,2.4019999999999997,112.13
2019-07-22,2.4019999999999997,112.14
2019-07-23,2.4019999999999997,112.15
2019-07-24,2.4019999999999997,112.16
2019-07-25,2.4019999999999997,112.17
2019-07-26,2.4019999999999997,112.18
2019-07-27,2.4019999999999997,112.19
2019-07-28,2.4019999999999997,112.2
2019-07-29,2.4019999999999997,112.21
2019-07-30,2.4019999999999997,112.22
2019-07-31,2.4019999999999997,112.23
2019-08-01,0.733,112.24
2019-08-02,0.733,112.25
2019-08-03,0.733,112.26
2019-08-04,0.733,112.27
2019-08-05,0.733,112.28
2019-08-06,0.733,112.29
2019-08-07,0.733,112.3
2019-08-08,0.733,112.31
2019-08-09,0.733,112.32
2019-08-10,0.733,112.33
2019-08-11,0.733,112.34
2019-08-12,0.733,112.35
2019-08-13,0.733,112.36
2019-08-14,0.733,112.37
2019-08-15,0.733,112.38
2019-08-16,0.733,112.39
2019-08-17,0.733,112.4
2019-08-18,0.733,112.24
2019-08-19,0.733,112.52
2019-08-20,0.733,112.41
2019-08-21,0.733,112.42
2019-08-22,0.733,112.43
2019-08-23,0.733,112.44
2019-08-24,0.733,112.45
2019-08-25,0.733,112.46
2019-08-26,0.733,112.47
2019-08-27,0.733,112.48
2019-08-28,0.733,112.49
2019-08-29,0.733,112.5
2019-08-30,0.733,112.51
2019-08-31,0.733,112.52
2019-09-01,3.0,112.53
2019-09-02,3.0,112.54
2019-09-03,3.0,112.55
2019-09-04,3.0,112.56
2019-09-05,3.0,112.59
2019-09-06,3.0,112.6
2019-09-07,3.0,112.61
2019-09-08,3.0,112.62
2019-09-09,3.0,112.63
2019-09-10,3.0,112.64
2019-09-11,3.0,112.65
2019-09-12,3.0,112.66
2019-09-13,3.0,112.67
2019-09-14,3.0,112.68
2019-09-15,3.0,112.69
2019-09-16,3.0,112.7
2019-09-17,3.0,112.71
2019-09-18,3.0,112.72
2019-09-19,3.0,112.73
2019-09-20,3.0,112.74
2019-09-21,3.0,112.75
2019-09-22,3.0,112.76
2019-09-23,3.0,112.77
2019-09-24,3.0,112.78
2019-09-25,3.0,112.79
2019-09-26,3.0,112.8
2019-09-27,3.0,112.81
2019-09-28,3.0,112.82
2019-09-29,3.0,112.83
2019-09-30,3.0,112.84
2019-10-01,1.436,112.85
2019-10-02,1.436,112.86
2019-10-03,1.436,112.87
2019-10-04,1.436,112.88
2019-10-05,1.436,112.89
2019-10-06,1.436,112.9
2019-10-07,1.436,112.91
2019-10-08,1.436,112.92
2019-10-09,1.436,112.94
2019-10-10,1.436,112.9
2019-10-11,1.436,112.93
2019-10-12,1.436,112.94
2019-10-13,1.436,112.95
2019-10-14,1.436,112.96
2019-10-15,1.436,112.97
2019-10-16,1.436,112.98
2019-10-17,1.436,112.99
2019-10-18,1.436,113.0
2019-10-19,1.436,113.01
2019-10-20,1.436,113.02
2019-10-21,1.436,113.03
2019-10-22,1.436,113.04
2019-10-23,1.436,113.05
2019-10-24,1.436,113.06
2019-10-25,1.436,113.09
2019-10-26,1.436,113.1
2019-10-27,1.436,113.11
2019-10-28,1.436,113.12
2019-10-29,1.436,113.13
2019-10-30,1.436,113.14
2019-10-31,1.436,113.15
2019-11-01,9.084,113.16
2019-11-02,9.084,113.17
2019-11-03,9.084,113.18
2019-11-04,9.084,113.19
2019-11-05,9.084,113.2
2019-11-06,9.084,113.21
2019-11-07,9.084,113.22
2019-11-08,9.084,113.23
2019-11-09,9.084,113.24
2019-11-10,9.084,113.25
2019-11-11,9.084,113.26
2019-11-12,9.084,113.27
2019-11-13,9.084,113.28
2019-11-14,9.084,113.29
2019-11-15,9.084,113.3
2019-11-16,9.084,113.31
2019-11-17,9.084,113.32
2019-11-18,9.084,113.33
2019-11-19,9.084,113.34
2019-11-20,9.084,113.35
2019-11-21,9.084,113.36
2019-11-22,9.084,113.37
2019-11-23,9.084,113.38
2019-11-24,9.084,113.39
2019-11-25,9.084,113.4
2019-11-26,9.084,113.41
2019-11-27,9.084,113.42
2019-11-28,9.084,113.43
2019-11-29,9.084,113.44
2019-11-30,9.084,113.39
2019-12-01,2.6,104.35
2019-12-02,2.6,113.45
2019-12-03,2.6,113.46
2019-12-04,2.6,113.47
2019-12-05,2.6,113.48
2019-12-06,2.6,113.49
2019-12-07,2.6,113.5
2019-12-08,2.6,113.51
2019-12-09,2.6,113.52
2019-12-10,2.6,113.53
2019-12-11,2.6,113.54
2019-12-12,2.6,113.55
2019-12-13,2.6,113.56
2019-12-14,2.6,113.59
2019-12-15,2.6,113.6
2019-12-16,2.6,113.61
2019-12-17,2.6,113.62
2019-12-18,2.6,113.63
2019-12-19,2.6,113.64
2019-12-20,2.6,113.65
2019-12-21,2.6,113.66
2019-12-22,2.6,113.67
2019-12-23,2.6,113.68
2019-12-24,2.6,113.69
2019-12-25,2.6,113.7
2019-12-26,2.6,113.71
2019-12-27,2.6,113.72
2019-12-28,2.6,113.73
2019-12-29,2.6,113.74
2019-12-30,2.6,113.75
2019-12-31,2.6,113.76
2020-01-01,2.2,113.77
2020-01-02,0.2,113.78
2020-01-03,0.0,113.79
2020-01-04,0.0,113.8
2020-01-05,0.2,113.81
2020-01-06,0.0,113.82
2020-01-07,0.0,113.83
2020-01-08,0.0,113.84
2020-01-09,0.2,113.85
2020-01-10,0.0,113.86
2020-01-11,0.0,113.87
2020-01-12,0.2,113.88
2020-01-13,0.2,113.89
2020-01-14,0.0,113.9
2020-01-15,0.2,113.91
2020-01-16,0.0,113.92
2020-01-17,0.2,113.93
2020-01-18,7.8,113.94
2020-01-19,1.6,113.95
2020-01-20,0.0,113.96
2020-01-21,0.0,113.96
2020-01-22,0.0,113.96
2020-01-23,0.2,113.97
2020-01-24,0.0,113.98
2020-01-25,4.2,113.99
2020-01-26,0.2,114.0
2020-01-27,0.2,114.01
2020-01-28,2.2,114.02
2020-01-29,0.2,114.03
2020-01-30,0.2,114.04
2020-01-31,0.0,114.05
2020-02-01,16.4,114.06
2020-02-02,2.4,114.09
2020-02-03,0.0,114.1
2020-02-04,3.0,114.11
2020-02-05,0.8,114.12
2020-02-06,0.0,114.13
2020-02-07,0.0,114.14
2020-02-08,0.0,114.15
2020-02-09,0.2,114.16
2020-02-10,0.4,114.17
2020-02-11,0.0,114.18
2020-02-12,0.2,114.19
2020-02-13,0.0,114.2
2020-02-14,8.2,114.21
2020-02-15,0.0,114.22
2020-02-16,0.2,114.23
2020-02-17,0.0,114.24
2020-02-18,0.0,114.25
2020-02-19,4.6,114.26
2020-02-20,0.2,106.92
2020-02-21,0.0,106.47
2020-02-22,0.0,105.96
2020-02-23,0.0,105.6
2020-02-24,0.0,105.29
2020-02-25,0.0,104.93
2020-02-26,5.0,104.82
2020-02-27,4.8,104.49
2020-02-28,6.2,104.15
2020-02-29,0.0,103.78
2020-03-01,0.0,73.93
2020-03-02,18.8,103.27
2020-03-03,8.8,104.06
2020-03-04,0.2,104.49
2020-03-05,0.2,104.57
2020-03-06,8.6,104.56
2020-03-07,2.6,104.35
2020-03-08,0.2,104.22
2020-03-09,0.0,104.08
2020-03-10,0.0,103.83
2020-03-11,0.0,103.54
2020-03-12,0.0,103.34
2020-03-13,0.0,103.24
2020-03-14,0.0,103.1
2020-03-15,0.2,103.09
2020-03-16,0.0,102.92
2020-03-17,0.0,102.6
2020-03-18,0.0,102.5
2020-03-19,0.2,102.39
2020-03-20,0.0,102.42
2020-03-21,0.0,102.5
2020-03-22,0.0,102.26
2020-03-23,0.0,102.58
2020-03-24,0.6,102.38
2020-03-25,0.0,102.24
2020-03-26,0.0,102.27
2020-03-27,0.0,102.11
2020-03-28,9.2,102.03
2020-03-29,2.6,101.89
2020-03-30,1.6,101.7
2020-03-31,1.2,101.89
2020-04-01,0.4,101.61
2020-04-02,0.0,101.36
2020-04-03,0.0,101.2
2020-04-04,0.0,101.07
2020-04-05,0.0,100.89
2020-04-06,0.0,100.65
2020-04-07,0.0,100.23
2020-04-08,0.0,99.91
2020-04-09,0.0,99.65
2020-04-10,0.0,99.35
2020-04-11,0.0,99.11
2020-04-12,0.0,98.8
2020-04-13,0.0,98.59
2020-04-14,1.4,98.37
2020-04-15,0.0,98.23
2020-04-16,0.0,97.92
2020-04-17,0.0,97.61
2020-04-18,0.0,97.26
2020-04-19,0.0,96.89
2020-04-20,18.2,96.58
2020-04-21,1.0,96.48
2020-04-22,8.8,96.22
2020-04-23,0.0,95.96
2020-04-24,0.0,95.74
2020-04-25,0.2,95.39
2020-04-26,0.0,95.06
2020-04-27,0.0,94.85
2020-04-28,15.4,94.8
2020-04-29,6.8,94.62
2020-04-30,0.0,94.21
2020-05-01,0.0,93.99
2020-05-02,1.6,93.65
2020-05-03,0.0,93.26
2020-05-04,0.0,92.82
2020-05-05,0.0,92.46
2020-05-06,0.0,92.06
2020-05-07,0.0,91.65
2020-05-08,0.0,91.28
2020-05-09,0.0,90.88
2020-05-10,0.0,90.49
2020-05-11,2.8,90.17
2020-05-12,5.6,89.78
2020-05-13,0.4,89.49
2020-05-14,0.0,89.15
2020-05-15,0.0,88.63
2020-05-16,0.0,88.08
2020-05-17,0.0,87.86
2020-05-18,0.0,87.42
2020-05-19,76.0,87.04
2020-05-20,3.2,86.76
2020-05-21,0.0,86.51
2020-05-22,0.0,86.24
2020-05-23,0.0,85.86
2020-05-24,0.0,85.45
2020-05-25,0.0,85.0
2020-05-26,0.0,84.61
2020-05-27,0.0,84.13
2020-05-28,0.0,83.75
2020-05-29,22.8,83.37
2020-05-30,2.4,83.18
2020-05-31,0.4,82.93
2020-06-01,0.0,82.48
2020-06-02,4.4,81.83
2020-06-03,0.6,81.64
2020-06-04,8.0,81.23
2020-06-05,20.0,81.51
2020-06-06,0.2,81.16
2020-06-07,0.0,80.81
2020-06-08,2.6,80.27
2020-06-09,1.6,79.73
2020-06-10,3.6,79.3
2020-06-11,6.2,79.12
2020-06-12,0.2,78.63
2020-06-13,0.8,78.29
2020-06-14,1.6,77.9
2020-06-15,4.8,77.43
2020-06-16,0.6,77.14
2020-06-17,10.0,76.89
2020-06-18,2.8,76.42
2020-06-19,0.2,76.39
2020-06-20,0.0,76.01
2020-06-21,0.0,75.64
2020-06-22,0.0,75.31
2020-06-23,0.0,74.88
2020-06-24,0.0,74.58
2020-06-25,0.0,74.29
2020-06-26,0.0,73.93
2020-06-27,0.0,73.6
2020-06-28,0.0,73.14
2020-06-29,0.0,72.88
2020-06-30,0.0,72.55
